datetime,open,high,low,close,volume
2013-06-08 18:30:00,435.15,444.7,435.15,438.45,7057843.0
2013-06-11 18:30:00,440.0,440.95,433.85,436.95,8719176.0
2013-06-12 18:30:00,441.0,446.4,438.3,445.4,16111860.0
2013-06-13 18:30:00,446.25,447.75,443.75,444.5,8704178.0
2013-06-14 18:30:00,445.0,448.75,444.75,448.1,7498727.0
2013-06-15 18:30:00,449.0,455.6,447.9,453.1,11729681.0
2013-06-18 18:30:00,454.75,455.9,452.25,453.6,4189180.0
2013-06-19 18:30:00,454.8,454.8,450.15,452.85,4472119.0
2013-06-20 18:30:00,452.0,454.2,445.05,447.05,6059504.0
2013-06-21 18:30:00,448.0,449.65,445.85,447.65,6637099.0
2013-06-22 18:30:00,447.5,447.65,442.7,444.75,6090901.0
2013-06-25 18:30:00,446.9,451.4,444.0,445.7,5477339.0
2013-06-26 18:30:00,446.1,447.2,443.15,445.1,4865596.0
2013-06-27 18:30:00,445.0,450.6,444.5,449.35,12082753.0
2013-06-29 18:30:00,450.0,451.95,446.6,451.6,9106074.0
2013-07-02 18:30:00,451.6,465.95,450.05,463.25,10699143.0
2013-07-03 18:30:00,465.0,468.0,459.8,466.35,7725081.0
2013-07-04 18:30:00,466.35,480.65,464.3,475.1,16252992.0
2013-07-05 18:30:00,477.35,477.4,470.5,473.9,9471054.0
2013-07-06 18:30:00,473.0,475.5,467.6,468.4,7323451.0
2013-07-09 18:30:00,470.0,470.9,463.7,465.85,6521300.0
2013-07-10 18:30:00,466.0,474.55,466.0,473.15,8457557.0
2013-07-11 18:30:00,477.75,477.75,470.45,472.3,12340934.0
2013-07-12 18:30:00,473.9,476.75,471.0,472.0,7909757.0
2013-07-13 18:30:00,473.0,475.0,471.35,472.9,5081391.0
2013-07-16 18:30:00,474.5,475.8,470.6,472.35,6090738.0
2013-07-17 18:30:00,472.55,474.2,471.0,472.5,5352283.0
2013-07-18 18:30:00,472.75,480.45,468.1,478.85,13867323.0
2013-07-19 18:30:00,479.9,493.7,476.3,492.15,20250206.0
2013-07-20 18:30:00,491.8,497.7,487.0,490.45,13971982.0
2013-07-23 18:30:00,493.45,499.7,468.15,471.35,38976815.0
2013-07-24 18:30:00,467.9,468.5,455.4,462.3,43534718.0
2013-07-25 18:30:00,464.9,473.0,462.05,472.25,18143422.0
2013-07-26 18:30:00,474.4,475.15,461.1,465.05,13989457.0
2013-07-27 18:30:00,467.7,469.45,463.4,468.45,9978231.0
2013-07-30 18:30:00,469.0,469.7,463.5,465.7,8194797.0
2013-07-31 18:30:00,466.0,468.85,463.8,464.8,6438221.0
2013-08-01 18:30:00,464.6,464.8,458.0,460.1,10318220.0
2013-08-02 18:30:00,460.1,463.75,454.3,456.05,10617897.0
2013-08-03 18:30:00,456.3,461.4,454.25,454.95,6834401.0
2013-08-06 18:30:00,454.1,456.55,450.95,454.9,9161131.0
2013-08-07 18:30:00,457.0,457.0,451.05,452.35,6392488.0
2013-08-08 18:30:00,452.35,459.9,446.9,458.65,9758343.0
2013-08-09 18:30:00,458.9,459.3,449.0,451.75,13194170.0
2013-08-10 18:30:00,453.9,453.9,444.75,448.75,11582326.0
2013-08-13 18:30:00,448.75,451.25,445.05,449.2,7562808.0
2013-08-15 18:30:00,451.0,457.4,448.2,450.25,14920272.0
2013-08-16 18:30:00,450.0,450.0,440.0,441.0,16269569.0
2013-08-17 18:30:00,441.0,443.35,438.5,441.65,19324262.0
2013-08-20 18:30:00,442.0,448.5,441.35,447.8,9572041.0
2013-08-21 18:30:00,449.0,455.15,447.0,454.25,9854945.0
2013-08-22 18:30:00,455.6,455.65,448.6,450.45,8445029.0
2013-08-23 18:30:00,450.6,453.5,449.3,450.9,6088274.0
2013-08-24 18:30:00,450.9,451.0,442.05,443.35,9270988.0
2013-08-27 18:30:00,445.0,446.85,441.0,441.4,6910750.0
2013-08-28 18:30:00,442.95,444.0,439.2,440.1,9480003.0
2013-08-29 18:30:00,441.0,444.0,440.5,442.8,7364924.0
2013-08-30 18:30:00,443.0,444.9,436.1,439.7,19900312.0
2013-08-31 18:30:00,440.0,445.0,438.3,441.05,11438624.0
2013-09-03 18:30:00,443.35,443.35,436.65,437.5,13604608.0
2013-09-04 18:30:00,438.9,444.5,438.5,443.1,8378915.0
2013-09-05 18:30:00,443.95,448.5,442.0,447.45,12863039.0
2013-09-06 18:30:00,448.8,449.0,444.6,445.9,8090369.0
2013-09-07 18:30:00,447.9,447.9,441.85,442.65,9939517.0
2013-09-10 18:30:00,446.0,448.1,442.65,447.2,9320577.0
2013-09-11 18:30:00,448.9,454.3,445.6,451.15,14406441.0
2013-09-12 18:30:00,452.2,457.0,451.1,453.5,11813170.0
2013-09-13 18:30:00,455.9,455.9,447.15,449.95,14430930.0
2013-09-14 18:30:00,448.05,452.1,447.0,448.35,15077136.0
2013-09-17 18:30:00,448.35,454.0,446.2,452.05,8197425.0
2013-09-19 18:30:00,451.7,455.1,449.55,452.95,9959649.0
2013-09-20 18:30:00,452.8,453.55,444.5,447.5,10719470.0
2013-09-21 18:30:00,447.5,448.4,442.25,443.1,7506309.0
2013-09-24 18:30:00,443.1,444.8,438.35,442.6,5782955.0
2013-09-25 18:30:00,443.6,444.5,439.7,442.45,5327833.0
2013-09-26 18:30:00,442.45,449.8,438.8,449.15,10490786.0
2013-09-27 18:30:00,449.95,449.95,439.6,440.75,10216736.0
2013-09-28 18:30:00,442.0,445.6,439.2,444.4,8160058.0
