datetime,open,high,low,close,volume
2013-06-08 18:30:00,941.4,944.0,936.2,938.05,12253128.0
2013-06-11 18:30:00,938.0,943.5,933.3,935.95,10520125.0
2013-06-12 18:30:00,935.9,946.25,934.1,943.55,13528776.0
2013-06-13 18:30:00,946.05,946.95,936.25,939.8,13489262.0
2013-06-14 18:30:00,940.7,942.95,924.35,926.6,19366819.0
2013-06-15 18:30:00,929.3,937.75,927.0,934.2,11249387.0
2013-06-18 18:30:00,933.5,933.95,918.7,923.15,19351375.0
2013-06-19 18:30:00,920.95,928.55,914.8,925.55,15212286.0
2013-06-20 18:30:00,928.0,928.4,920.0,924.7,9210553.0
2013-06-21 18:30:00,924.4,935.55,920.7,925.75,27291569.0
2013-06-22 18:30:00,926.05,931.9,919.0,923.5,8767733.0
2013-06-25 18:30:00,927.1,931.8,923.2,927.45,11749040.0
2013-06-26 18:30:00,930.0,939.95,922.2,936.1,13422726.0
2013-06-27 18:30:00,944.0,944.0,934.3,937.45,25708001.0
2013-06-29 18:30:00,940.5,942.2,930.65,934.6,13843218.0
2013-07-02 18:30:00,937.0,945.75,936.5,942.55,12350359.0
2013-07-03 18:30:00,947.25,951.3,942.0,944.7,14041699.0
2013-07-04 18:30:00,942.05,964.75,941.0,958.0,13817767.0
2013-07-05 18:30:00,954.7,963.9,954.0,959.4,16334427.0
2013-07-06 18:30:00,953.0,955.05,943.8,946.4,8593807.0
2013-07-09 18:30:00,946.0,952.9,941.35,948.4,12069184.0
2013-07-10 18:30:00,948.4,952.7,941.9,944.95,16977595.0
2013-07-11 18:30:00,948.4,951.15,941.25,944.4,21511161.0
2013-07-12 18:30:00,947.7,959.25,942.2,955.7,23222286.0
2013-07-13 18:30:00,959.75,965.0,951.35,960.05,12871569.0
2013-07-16 18:30:00,962.9,973.8,952.85,968.7,16290763.0
2013-07-17 18:30:00,978.0,987.95,971.15,975.45,29709508.0
2013-07-18 18:30:00,980.0,980.0,967.55,973.45,15994261.0
2013-07-19 18:30:00,976.05,998.15,972.1,995.6,26487838.0
2013-07-20 18:30:00,995.3,1001.45,988.8,997.0,16903003.0
2013-07-23 18:30:00,1004.95,1008.7,990.1,992.0,21687719.0
2013-07-24 18:30:00,999.0,999.0,988.25,994.7,29325327.0
2013-07-25 18:30:00,993.1,997.75,990.0,996.45,12780537.0
2013-07-26 18:30:00,1002.55,1006.5,987.2,990.25,25932395.0
2013-07-27 18:30:00,988.0,998.7,977.05,996.2,12584130.0
2013-07-30 18:30:00,996.0,999.4,988.6,998.3,14303116.0
2013-07-31 18:30:00,1001.65,1003.7,990.45,994.55,15508569.0
2013-08-01 18:30:00,985.25,994.1,977.5,986.95,15787996.0
2013-08-02 18:30:00,976.55,983.0,960.05,965.0,30994707.0
2013-08-03 18:30:00,968.65,976.0,961.25,970.5,20582882.0
2013-08-06 18:30:00,970.95,981.5,968.2,975.65,16686062.0
2013-08-07 18:30:00,975.75,986.6,972.3,979.9,23784778.0
2013-08-08 18:30:00,974.95,975.3,963.6,972.7,19317331.0
2013-08-09 18:30:00,971.55,973.65,959.45,964.1,24858441.0
2013-08-10 18:30:00,963.4,963.5,950.0,952.85,17162177.0
2013-08-13 18:30:00,949.0,962.9,946.0,959.55,19026691.0
2013-08-15 18:30:00,954.45,959.8,946.6,956.5,17930805.0
2013-08-16 18:30:00,956.95,957.8,946.45,951.65,27077611.0
2013-08-17 18:30:00,947.9,955.0,946.0,950.65,13257508.0
2013-08-20 18:30:00,950.7,959.3,948.4,955.2,13358017.0
2013-08-21 18:30:00,956.4,956.95,949.3,952.0,16872719.0
2013-08-22 18:30:00,954.0,968.05,949.85,966.85,14707331.0
2013-08-23 18:30:00,972.5,982.4,966.75,968.95,28389740.0
2013-08-24 18:30:00,962.95,972.6,960.2,970.4,10275758.0
2013-08-27 18:30:00,969.95,975.0,965.05,970.55,10481574.0
2013-08-28 18:30:00,973.3,977.25,965.65,967.75,13209913.0
2013-08-29 18:30:00,970.45,975.9,955.4,958.9,13936165.0
2013-08-30 18:30:00,960.0,966.2,954.05,958.75,36675400.0
2013-08-31 18:30:00,956.9,973.05,952.8,968.7,16268147.0
2013-09-03 18:30:00,968.7,969.05,960.55,967.35,9512956.0
2013-09-04 18:30:00,964.1,970.0,962.25,968.4,16623486.0
2013-09-05 18:30:00,962.55,969.5,950.8,957.5,30802100.0
2013-09-06 18:30:00,957.4,969.5,954.7,965.65,13462347.0
2013-09-07 18:30:00,967.5,975.0,961.25,970.55,13086915.0
2013-09-10 18:30:00,974.95,982.0,969.35,978.25,7894110.0
2013-09-11 18:30:00,990.1,995.15,982.65,990.5,20959591.0
2013-09-12 18:30:00,989.8,994.85,980.55,989.8,21997553.0
2013-09-13 18:30:00,992.3,992.9,982.25,987.7,11464188.0
2013-09-14 18:30:00,990.35,997.5,988.6,992.45,13307980.0
2013-09-17 18:30:00,990.1,996.25,987.3,990.2,16713222.0
2013-09-19 18:30:00,981.55,996.0,980.65,987.15,25741856.0
