datetime,open,high,low,close,volume
2013-06-08 18:30:00,588.0,589.1,576.75,578.7,18870272.0
2013-06-11 18:30:00,580.0,581.5,577.7,578.65,8786066.0
2013-06-12 18:30:00,579.45,581.4,574.25,576.4,12612098.0
2013-06-13 18:30:00,577.0,578.55,575.25,576.55,8948696.0
2013-06-14 18:30:00,576.0,576.7,565.25,566.5,17934877.0
2013-06-15 18:30:00,568.75,574.7,567.05,571.25,12660226.0
2013-06-18 18:30:00,571.25,572.75,565.9,568.85,17903691.0
2013-06-19 18:30:00,568.85,569.45,562.55,567.4,14549152.0
2013-06-20 18:30:00,567.4,569.5,565.65,566.35,14946871.0
2013-06-21 18:30:00,566.35,569.0,561.05,562.95,14979063.0
2013-06-22 18:30:00,562.0,562.1,553.8,554.6,12215712.0
2013-06-25 18:30:00,556.0,558.5,554.5,557.05,8360264.0
2013-06-26 18:30:00,558.25,567.95,555.65,566.1,10694768.0
2013-06-27 18:30:00,572.25,574.0,568.55,569.8,18028934.0
2013-06-29 18:30:00,574.0,574.0,570.2,572.85,8718232.0
2013-07-02 18:30:00,574.5,586.35,573.9,585.45,15421985.0
2013-07-03 18:30:00,588.2,595.95,582.25,589.25,24799250.0
2013-07-04 18:30:00,589.8,593.7,588.2,590.6,13598114.0
2013-07-05 18:30:00,590.4,593.5,589.1,592.5,11323509.0
2013-07-06 18:30:00,590.0,595.5,585.5,593.6,11707209.0
2013-07-09 18:30:00,594.65,599.8,590.25,592.6,11417363.0
2013-07-10 18:30:00,595.0,595.95,587.35,588.55,13221177.0
2013-07-11 18:30:00,589.0,594.5,588.2,589.25,16029716.0
2013-07-12 18:30:00,594.9,598.0,583.35,585.65,20024503.0
2013-07-13 18:30:00,586.75,591.3,580.7,584.4,12190152.0
2013-07-16 18:30:00,587.0,602.85,584.2,601.1,19378986.0
2013-07-17 18:30:00,603.05,604.05,588.75,592.35,25757209.0
2013-07-18 18:30:00,594.65,602.4,592.0,601.45,17556585.0
2013-07-19 18:30:00,601.4,610.8,598.75,610.05,34038351.0
2013-07-20 18:30:00,610.0,619.5,609.0,615.1,21040281.0
2013-07-23 18:30:00,615.05,621.9,614.3,617.65,11756364.0
2013-07-24 18:30:00,621.8,621.8,604.2,609.6,18503305.0
2013-07-25 18:30:00,612.0,616.35,609.15,615.15,9999125.0
2013-07-26 18:30:00,616.4,621.25,613.1,616.55,17444742.0
2013-07-27 18:30:00,616.4,619.9,613.6,616.05,11930586.0
2013-07-30 18:30:00,616.65,621.0,614.5,620.2,8605483.0
2013-07-31 18:30:00,620.2,620.85,610.6,611.85,13493453.0
2013-08-01 18:30:00,609.85,610.5,594.1,598.45,14977497.0
2013-08-02 18:30:00,598.7,600.85,585.0,590.5,27774877.0
2013-08-03 18:30:00,594.8,598.7,571.4,573.3,52725616.0
2013-08-06 18:30:00,577.0,577.0,566.65,567.9,32736325.0
2013-08-07 18:30:00,571.0,574.25,568.45,573.1,25038671.0
2013-08-08 18:30:00,575.0,575.0,568.35,573.75,15769111.0
2013-08-09 18:30:00,573.75,577.6,570.1,573.65,27325801.0
2013-08-10 18:30:00,575.45,579.0,572.0,574.15,18221179.0
2013-08-13 18:30:00,572.95,573.0,558.6,560.8,28084093.0
2013-08-15 18:30:00,558.8,566.4,554.0,565.35,15725767.0
2013-08-16 18:30:00,565.75,573.15,564.0,572.15,27910162.0
2013-08-17 18:30:00,570.0,575.25,567.4,572.95,18253227.0
2013-08-20 18:30:00,572.95,575.55,570.75,571.7,9380810.0
2013-08-21 18:30:00,572.5,574.45,567.5,568.5,14073413.0
2013-08-22 18:30:00,571.0,577.95,566.0,576.9,18579297.0
2013-08-23 18:30:00,578.15,582.0,575.55,576.95,24131644.0
2013-08-24 18:30:00,573.8,575.3,567.2,569.95,12271885.0
2013-08-27 18:30:00,572.8,574.8,569.2,572.85,9711932.0
2013-08-28 18:30:00,573.65,576.3,571.85,574.85,13144855.0
2013-08-29 18:30:00,576.7,577.7,566.1,567.4,15281416.0
2013-08-30 18:30:00,569.3,570.3,559.4,561.35,27898476.0
2013-08-31 18:30:00,562.7,571.2,562.1,569.55,18121168.0
2013-09-03 18:30:00,572.0,576.35,568.45,575.55,12108655.0
2013-09-04 18:30:00,575.6,578.25,571.35,573.0,14444729.0
2013-09-05 18:30:00,574.25,574.25,568.0,570.5,20609936.0
2013-09-06 18:30:00,568.0,581.0,568.0,579.05,12390597.0
2013-09-07 18:30:00,581.0,588.5,579.7,583.45,14032068.0
2013-09-10 18:30:00,587.0,592.3,585.35,591.7,10946134.0
2013-09-11 18:30:00,593.65,594.25,584.65,588.35,16093060.0
2013-09-12 18:30:00,588.4,598.0,583.45,596.45,19377172.0
2013-09-13 18:30:00,598.45,603.7,595.2,597.3,13178911.0
2013-09-14 18:30:00,599.35,600.7,595.2,598.8,11756389.0
2013-09-17 18:30:00,598.8,608.4,597.05,603.95,19305055.0
2013-09-19 18:30:00,600.85,606.8,599.4,601.1,21314600.0
2013-09-20 18:30:00,600.0,606.6,584.65,588.15,23453425.0
2013-09-21 18:30:00,593.5,602.0,591.4,598.15,18784139.0
2013-09-24 18:30:00,601.5,601.5,590.45,594.05,9712784.0
2013-09-25 18:30:00,594.0,595.0,591.25,594.4,8327427.0
