datetime,open,high,low,close,volume
2013-06-08 18:30:00,1129.1,1131.0,1105.95,1109.75,1824218.0
2013-06-11 18:30:00,1112.95,1140.95,1111.5,1139.65,1670970.0
2013-06-12 18:30:00,1144.95,1144.95,1129.3,1131.3,2014656.0
2013-06-13 18:30:00,1138.0,1138.4,1126.05,1135.85,836964.0
2013-06-14 18:30:00,1140.0,1147.0,1136.55,1143.6,2109652.0
2013-06-15 18:30:00,1150.0,1154.25,1132.45,1148.2,2909817.0
2013-06-18 18:30:00,1148.2,1153.9,1135.45,1137.55,1278608.0
2013-06-19 18:30:00,1133.0,1170.75,1132.5,1168.65,3504867.0
2013-06-20 18:30:00,1175.0,1175.7,1161.65,1170.45,2019683.0
2013-06-21 18:30:00,1170.15,1170.45,1158.85,1163.4,972005.0
2013-06-22 18:30:00,1161.9,1170.55,1151.0,1165.15,1699790.0
2013-06-25 18:30:00,1167.25,1175.95,1163.05,1167.5,1190307.0
2013-06-26 18:30:00,1167.0,1174.45,1160.2,1170.0,1504039.0
2013-06-27 18:30:00,1173.45,1173.95,1166.5,1170.25,1424076.0
2013-06-29 18:30:00,1170.35,1194.0,1165.0,1187.95,3036648.0
2013-07-02 18:30:00,1190.0,1195.0,1174.5,1181.6,1749952.0
2013-07-03 18:30:00,1182.0,1193.0,1178.55,1190.6,1094468.0
2013-07-04 18:30:00,1194.0,1202.6,1187.6,1194.8,1653610.0
2013-07-05 18:30:00,1194.8,1198.0,1174.95,1180.65,2334220.0
2013-07-06 18:30:00,1178.15,1182.95,1153.8,1157.6,2159585.0
2013-07-09 18:30:00,1160.0,1161.9,1120.0,1124.5,3960400.0
2013-07-10 18:30:00,1131.75,1131.75,1112.0,1114.9,4982603.0
2013-07-11 18:30:00,1119.7,1124.5,1102.45,1110.55,3824027.0
2013-07-12 18:30:00,1100.0,1124.4,1087.05,1108.8,12294227.0
2013-07-13 18:30:00,1114.2,1157.1,1111.55,1150.95,6605038.0
2013-07-16 18:30:00,1151.95,1172.0,1143.65,1153.75,3159479.0
2013-07-17 18:30:00,1158.95,1170.0,1146.4,1167.2,2431478.0
2013-07-18 18:30:00,1165.0,1174.9,1157.0,1169.05,2242397.0
2013-07-19 18:30:00,1160.0,1162.8,1148.0,1155.8,1990001.0
2013-07-20 18:30:00,1110.0,1139.9,1095.0,1115.45,5259150.0
2013-07-23 18:30:00,1120.0,1127.7,1111.0,1112.9,2672505.0
2013-07-24 18:30:00,1118.5,1119.0,1105.1,1111.55,2506726.0
2013-07-25 18:30:00,1110.2,1120.85,1110.1,1115.0,1969964.0
2013-07-26 18:30:00,1115.0,1122.7,1108.95,1117.35,1769815.0
2013-07-27 18:30:00,1114.05,1118.5,1097.45,1103.55,2031899.0
2013-07-30 18:30:00,1108.0,1119.5,1096.0,1116.7,2526624.0
2013-07-31 18:30:00,1120.0,1142.0,1111.9,1138.5,2710536.0
2013-08-01 18:30:00,1137.0,1137.0,1121.5,1130.9,2701150.0
2013-08-02 18:30:00,1126.0,1135.55,1115.05,1125.5,1608187.0
2013-08-03 18:30:00,1130.45,1152.35,1126.0,1144.35,3315303.0
