datetime,open,high,low,close,volume
2013-06-08 18:30:00,3245.0,3250.0,3205.35,3209.3,1775689.0
2013-06-11 18:30:00,3215.0,3254.4,3211.0,3246.9,2324605.0
2013-06-12 18:30:00,3260.0,3265.0,3239.0,3243.7,1371928.0
2013-06-13 18:30:00,3243.7,3255.85,3225.85,3251.05,1658544.0
2013-06-14 18:30:00,3245.3,3247.45,3210.0,3216.3,2273810.0
2013-06-15 18:30:00,3197.0,3199.4,3156.0,3174.9,4156189.0
2013-06-18 18:30:00,3190.0,3214.9,3175.0,3210.4,1468186.0
2013-06-19 18:30:00,3214.0,3232.5,3201.05,3227.7,1528452.0
2013-06-20 18:30:00,3250.0,3261.4,3223.95,3258.2,1645987.0
2013-06-21 18:30:00,3260.0,3267.65,3230.1,3238.5,1529603.0
2013-06-22 18:30:00,3237.3,3249.4,3209.15,3216.35,1119505.0
2013-06-25 18:30:00,3205.0,3213.9,3173.0,3189.65,1978803.0
2013-06-26 18:30:00,3202.0,3209.65,3182.3,3197.35,863542.0
2013-06-27 18:30:00,3208.0,3230.95,3193.4,3215.45,1575872.0
2013-06-29 18:30:00,3220.0,3310.0,3214.1,3302.25,2672406.0
2013-07-02 18:30:00,3314.3,3318.8,3268.75,3272.3,1687264.0
2013-07-03 18:30:00,3290.0,3315.0,3277.3,3308.85,1656681.0
2013-07-04 18:30:00,3320.0,3329.0,3305.0,3319.95,1453008.0
2013-07-05 18:30:00,3306.55,3328.45,3302.0,3322.9,1848238.0
2013-07-06 18:30:00,3302.0,3356.9,3302.0,3329.25,1789326.0
2013-07-09 18:30:00,3324.75,3324.75,3265.2,3271.95,1407431.0
2013-07-10 18:30:00,3295.0,3295.0,3260.8,3272.4,1110172.0
2013-07-11 18:30:00,3280.95,3289.15,3250.1,3259.9,1515240.0
2013-07-12 18:30:00,3284.0,3367.45,3272.75,3340.55,4585146.0
2013-07-13 18:30:00,3365.0,3524.85,3352.0,3514.65,6306101.0
2013-07-16 18:30:00,3510.0,3549.9,3477.05,3491.7,2743228.0
2013-07-17 18:30:00,3476.0,3524.0,3465.0,3496.85,2600090.0
2013-07-18 18:30:00,3500.0,3516.85,3445.65,3470.05,2405370.0
2013-07-19 18:30:00,3453.1,3478.9,3436.05,3463.3,1715404.0
2013-07-20 18:30:00,3404.05,3434.9,3359.05,3368.3,3770223.0
2013-07-23 18:30:00,3381.0,3413.45,3372.1,3394.75,1680132.0
2013-07-24 18:30:00,3397.5,3406.8,3380.2,3399.15,1272980.0
2013-07-25 18:30:00,3400.35,3420.85,3385.0,3388.3,1066803.0
2013-07-26 18:30:00,3394.95,3411.65,3385.05,3396.9,1701769.0
2013-07-27 18:30:00,3385.0,3393.7,3331.0,3355.4,2599831.0
2013-07-30 18:30:00,3364.4,3426.65,3360.9,3421.45,2743678.0
2013-07-31 18:30:00,3415.0,3460.0,3415.0,3452.05,1956167.0
2013-08-01 18:30:00,3434.95,3446.4,3413.6,3440.65,1914899.0
2013-08-02 18:30:00,3420.0,3433.25,3368.0,3399.95,2026351.0
2013-08-03 18:30:00,3401.25,3471.0,3401.25,3443.55,2248493.0
2013-08-06 18:30:00,3453.95,3488.0,3441.25,3484.05,1853889.0
2013-08-07 18:30:00,3484.05,3489.95,3456.6,3470.6,1634225.0
2013-08-08 18:30:00,3464.9,3467.0,3425.05,3462.5,1794589.0
2013-08-09 18:30:00,3450.0,3464.9,3430.05,3442.1,1096701.0
2013-08-10 18:30:00,3438.1,3466.65,3414.0,3448.8,1679974.0
2013-08-13 18:30:00,3440.7,3455.0,3411.0,3449.85,1190425.0
2013-08-15 18:30:00,3450.0,3466.0,3435.2,3458.4,1328445.0
2013-08-16 18:30:00,3455.0,3460.8,3413.2,3435.75,1843241.0
2013-08-17 18:30:00,3410.0,3410.0,3356.5,3367.1,2526749.0
2013-08-20 18:30:00,3375.0,3409.75,3372.0,3401.65,1375579.0
2013-08-21 18:30:00,3400.0,3411.0,3365.05,3382.15,1222012.0
2013-08-22 18:30:00,3388.0,3402.0,3376.0,3398.25,1330046.0
2013-08-23 18:30:00,3408.0,3413.05,3378.1,3387.75,1152881.0
2013-08-24 18:30:00,3375.0,3385.8,3350.25,3381.3,1158046.0
2013-08-27 18:30:00,3394.0,3394.0,3360.1,3375.55,1037485.0
2013-08-28 18:30:00,3381.05,3389.55,3365.0,3376.15,944517.0
2013-08-29 18:30:00,3398.0,3408.1,3383.05,3390.95,1188200.0
2013-08-30 18:30:00,3401.0,3417.4,3343.65,3356.8,3417652.0
2013-08-31 18:30:00,3366.0,3389.0,3356.8,3379.2,1277950.0
2013-09-03 18:30:00,3378.0,3432.85,3370.05,3418.5,1828332.0
2013-09-04 18:30:00,3420.0,3447.0,3405.15,3429.35,1501842.0
2013-09-05 18:30:00,3434.0,3443.9,3398.1,3429.9,1314818.0
2013-09-06 18:30:00,3430.8,3460.0,3422.3,3455.25,1885092.0
2013-09-07 18:30:00,3455.25,3465.0,3435.05,3441.9,1518917.0
2013-09-10 18:30:00,3462.0,3485.7,3445.0,3480.65,1783604.0
2013-09-11 18:30:00,3492.0,3589.9,3483.0,3580.8,4476016.0
2013-09-12 18:30:00,3571.1,3588.85,3545.0,3567.85,1754929.0
2013-09-13 18:30:00,3570.05,3597.7,3545.6,3560.05,2604721.0
2013-09-14 18:30:00,3567.85,3607.35,3562.45,3598.3,2952897.0
2013-09-17 18:30:00,3580.05,3619.3,3575.25,3606.15,1395753.0
2013-09-19 18:30:00,3580.0,3625.0,3580.0,3606.05,1649396.0
2013-09-20 18:30:00,3588.55,3605.0,3528.0,3585.3,2004073.0
2013-09-21 18:30:00,3584.0,3633.75,3565.05,3603.65,1989083.0
