datetime,open,high,low,close,volume
2013-06-08 18:30:00,205.9,205.9,203.85,204.03,1786159.0
2013-06-11 18:30:00,204.9,205.45,203.83,204.46,1361814.0
2013-06-12 18:30:00,205.48,205.52,204.3,205.45,1563108.0
2013-06-13 18:30:00,211.6,211.6,205.08,205.85,1880167.0
2013-06-14 18:30:00,206.39,206.39,204.69,205.31,2674084.0
2013-06-15 18:30:00,206.39,207.1,205.41,206.69,2770332.0
2013-06-18 18:30:00,206.69,208.98,205.51,205.87,3140978.0
2013-06-19 18:30:00,205.75,206.75,204.94,206.5,3088294.0
2013-06-20 18:30:00,206.04,207.46,206.04,206.87,2408169.0
2013-06-21 18:30:00,206.87,207.47,206.08,206.24,2007192.0
2013-06-22 18:30:00,212.45,212.45,204.8,204.98,2129175.0
2013-06-25 18:30:00,206.25,206.25,204.52,205.17,2217566.0
2013-06-26 18:30:00,207.36,207.36,205.36,206.46,2018085.0
2013-06-27 18:30:00,207.4,208.56,206.28,208.18,3989975.0
2013-06-29 18:30:00,209.6,210.91,208.09,210.61,4671280.0
2013-07-02 18:30:00,213.45,213.45,210.9,212.3,4245579.0
2013-07-03 18:30:00,218.65,218.65,212.0,213.06,2517660.0
2013-07-04 18:30:00,218.0,218.0,212.3,212.92,1743789.0
2013-07-05 18:30:00,218.0,219.3,212.05,213.96,1919961.0
2013-07-06 18:30:00,220.4,220.4,212.5,212.72,3326931.0
2013-07-09 18:30:00,218.4,218.4,210.15,212.64,2815814.0
2013-07-10 18:30:00,219.0,219.0,212.66,213.45,1986082.0
2013-07-11 18:30:00,214.95,214.95,213.0,213.25,1703058.0
2013-07-12 18:30:00,215.0,215.0,213.25,213.69,2336555.0
2013-07-13 18:30:00,215.46,215.46,213.56,214.83,1678860.0
2013-07-16 18:30:00,216.14,216.9,214.82,216.53,2220209.0
2013-07-17 18:30:00,216.91,217.8,216.1,217.02,2344009.0
2013-07-18 18:30:00,219.95,219.95,216.76,217.97,3764043.0
2013-07-19 18:30:00,219.9,219.9,217.16,219.51,3166150.0
2013-07-20 18:30:00,219.44,219.44,216.99,217.48,3612348.0
2013-07-23 18:30:00,219.38,219.38,216.54,216.73,2006947.0
2013-07-24 18:30:00,219.95,219.95,216.06,216.64,1462278.0
2013-07-25 18:30:00,219.7,219.7,213.65,217.72,3164932.0
2013-07-26 18:30:00,219.7,219.7,211.2,216.63,2936838.0
